selfies,smiles
[C][=C][Branch1][=C][N][C][=C][Branch1][Ring1][O][C][C][=C][C][=C][Ring1][Branch2][C][=Branch1][C][=O][N][C@H1][Branch1][S][C][Branch1][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][=O][C][C][Ring1][P],C=C(NC1=C(OC)C=CC2=C1)C(=O)N[C@H1](C(C3=CC=C(C)C=C3)=O)CC2
[C][C@@H1][Branch2][Ring1][#Branch1][C][=Branch1][C][=O][N][C@H1][C][C][=Branch1][C][=O][N][Branch1][=Branch2][C][=Ring1][=Branch1][C][Branch1][C][N][=O][C][C][Ring1][O][N][Branch1][#Branch1][C][C][=Branch1][C][=O][O-1][C][Ring2][Ring1][Branch2][=O],C1[C@@H1](C(=O)N[C@H1]2CC(=O)NC2C(N)=O)CCN(CC(=O)[O-1])C1=O
[N][=C][Branch2][Ring2][C][C][Branch2][Ring1][=N][N][C][=C][Branch1][#C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][S][=O][N][N][=C][Branch1][C][C][N][Ring2][Ring1][#Branch1][Ring1][=Branch1][C][C],N1=C(C(NC=C(C(=O)NC2=CC=CC=C2C)C=O)C)N1
[C][N][Branch1][C][C][N][=C][Branch1][N][C][Branch1][Branch2][N][=C][C][=C][S][Ring1][Branch1][=O][C][=Ring1][=N][C],C=1N(C)N=C(C(N=CC=CS)=O)C=1C
[N][N][=C][C][=C][C][Branch2][Ring1][=Branch1][N][C][Branch1][S][C][N][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][Ring1][#C][=C][Ring2][Ring1][Ring1],N12N=CC=CC(NC1C3N(C=CC=C3)C(=O)C)=C2
[C][N][Branch1][#C][C][=Branch1][C][=O][C][=C][Branch1][C][F][S][C][=C][Ring1][#Branch1][C][N][Branch1][=N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=O][C][C][Ring2][Ring1][#Branch1],C1N(C(=O)C=C(F)SC=C)CN(C(C2=CC=CC=C2)=O)CC1
[C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=N][N][C][=Ring1][=Branch2][C][=C][Branch1][S][C][=C][N][Branch1][C][C][C][Branch1][C][C][=C][Ring1][#Branch1][C][O][Ring1][#C],C=12C(C(F)(F)F)=NNC=1C=C2C3=CN(C)C(C)=C3CO
[C][Branch1][=Branch1][C][Branch1][C][N][=O][=C][C][=C][Branch2][Ring1][=C],C(C(N)=O)=CC=C
[C][=Branch1][C][=O][Branch1][Branch2][C][=C][C][=C][O][Ring1][Branch1][C@@H1][Branch1][#C][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][Ring2][Ring1][#Branch1][=O],C(=O)(C1=C2C=CO1)[C@@H1](NCC3=CC=CC=C3OCC4=C)C=CC=C4OC2=O
[C][N][Branch2][Ring2][Ring1][C][C][C][C][N][C][=Branch1][C][=O][C][N][Branch2][Ring1][Ring2][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C@H1][Branch1][C][C][C][Ring1][Branch2][C][Ring1][P][C][Ring2][Ring1][C][C][=N][O][C][=N][Ring1][Branch1],CN(CCC12CNC(=O)CNC(=O)CNC(=O)[C@H1](C)CC1)C2C3=NOC=N3
[C][=N][C][=C][C][=C][Ring1][=Branch1][C][=C][Branch2][Ring1][O][N][C][=Branch1][C][=O][C][=C][Branch1][#Branch2][C][N][Branch1][C][C][C][=C][Ring1][=Branch1][O-1][C][=C][Ring1][O][C][=N][Ring2][Ring1][Branch1],C1=NC=C2C=C1C=C2NC(=O)C=C(CN(C)C=C)[O-1]
[O][=C][Branch1][=N][N][C][N][N][=C][Branch1][C][C][C][=C][Ring1][=Branch1][C][C@H1][Branch1][Ring1][C][#N][C@@H1][Branch2][Ring1][Branch1][C][C][N][Branch1][=N][C][Branch1][=Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][=O][C][Ring2][Ring1][Ring2],O=C(NCN1N=C(C2)C=C1)C[C@H1](C#N)[C@@H1]CCN(C(C3=CC=CN=C3)=O)C2
[C][N][Branch1][C][C][C][Branch2][Ring1][=Branch2][C][Branch2][Ring1][Ring2][N][C][C][N][Branch1][#Branch2][C][Branch1][C][C][=C][C][=C][Ring1][#Branch1][C][C][Ring1][=N][=O][=O][=C][N][=Ring2][Ring1][Branch1],CN(C)C(C(NCC1N(C(C)=CC=C1)CC)=O)=O
[C][Branch2][Ring2][C][C][Branch2][Ring1][S][N][C][C][N][Branch2][Ring1][Ring2][C][Branch1][P],CCNCCNC
[C][=C][C][=C][C][Branch2][Ring2][Branch1][C][N][C][=Branch1][C][=O][C][=C][O][C][=C][Ring1][Branch1][C][Branch2][Ring1][Branch2][C@@H1][C][C][C][N][Branch1][O][C][Branch1][=Branch1][C][Branch1][C][N][=O][C][C][Ring1][=N][=O][=C][Ring2][Ring1][N],C=CC=CC(CNC(=O)C1=COC=C1C[C@@H1]CCCNC(C(N)=O)CC)N
[C][Branch2][Ring1][=Branch2][N][C][C][=Branch1][C][=O][N][C@@H1][C@@H1][Branch1][Ring2][C][O][C][C@H1][Branch1][C][O][C][C@H1][Ring1][=Branch2][C][Branch1][Ring1][O][C][=N][O][C][=Ring1][#Branch1][=O][=C][Branch1][C][O-1][C][Branch1][C][C][=N][Ring1][P],C(NCC(=O)N[C@@H1]1[C@@H1](COC2)[C@H1](O)C[C@H1]1COC)=NOCOC([O-1])C(C)=N2
[O][C@@H1][Branch1][=N][C][=C][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][Branch2],O[C@@H1]C1=CC=C(C#N)C=C1
[C][C][C][C][C][N][Ring1][Branch2][C][C@@H1][C][N][Branch1][S][C][Branch1][N][C][Branch1][Branch2][C][S][C][Branch1][C][C][=N][N][=Ring1][=Branch1][=O][C][C][Ring1][#C],C1CCCCN1C2[C@@H1]CN(CC(CSC(C)=N)N)OCC2
[C][Branch1][C][C][=N][O][C@H1][Branch1][S][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][O][Ring1][Branch2][C][Ring1][S],C1(C)=NO[C@H1](NC2=C3C=C(C=C2)OCO3)C1
[C][=C][Branch2][Ring1][O][N][C][Branch1][=Branch1][N][Branch1][C][C][C][=N][N][Ring1][Branch2][C][C][C][Ring1][#C][C][C][N][Branch2][Ring1][Branch1][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C][Ring1][=Branch1][C][C][Ring2][Ring1][#Branch2],C12=C3NC(N(C)C)=NN3CCC1CCNC4=CC=C5C(=C4)CCC5CC2
[C][Branch1][C][F][Branch1][C][F][Branch2][Ring1][#Branch2][C][C][C][=Branch1][C][=O][N][C][=Branch1][C][=O][C][N][C][=Branch1][Branch1][=N][N][=Ring1][Branch1][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#C][=O],C(F)(F)(CCC(=O)NC(=O)C=1NC(=NN=1)C=CC=C)C=O
[C][C][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][O][C@@H1][C][C@H1][Branch2][Ring1][Branch1][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][Branch1][=Branch1][C][Branch1][C][N][=O][=N][Ring1][=Branch2][C][Ring2][Ring1][Ring1],CCC(=O)N(C)C(=O)O[C@@H1]C[C@H1]C=CC=C(C(=O)[O-1])C(C(N)=O)=N
[C][=C][C][Branch1][P][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][=N][C][=C][Ring1][=Branch2][C][C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][N],C=CC(C1=CC2=C(OC)C=C1NC3=C2)CCN(C4=CC=CC=C4)C3
[N][Branch1][=Branch2][C][=C][N][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=Branch1][C][=O][C][=C][Branch1][=Branch1][NH1][C][=Ring1][Branch2][C][C][Branch1][=C][C][N][Branch1][C][C][N][Branch1][C][C][N][=C][Ring1][#Branch1][=O],N(C1=CN=CC=C1)C(=O)C(=O)C=C([NH1]CC)C(C2N(C)N(C)N=C2)=O
[C][Branch2][Ring1][=C][C][N][N][=C][N][Branch2][Ring1][Ring1][C][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][N][=Ring1][N][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][#Branch2],C(CNN=CN(CC=1C(=O)NC2=CC=C(Cl)C=C2)N=1)NC(=O)C3=CC=C(C(F)(F)F)C=C3
[N][Branch1][#Branch2][C][=Branch1][C][=O][C][=C][C][=C][N][=C][Ring1][=Branch1][C][Branch2][Ring1][O][N][C][=C][Branch1][C][F][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][C][=C][Ring1][=N][=O],N(C(=O)C1=CC=CN)=C1CNC2=C(F)C(C3=CC=CC=C3)=CC=C2O
[C][C@@H1][Branch1][S][N][Branch2][Ring1][=Branch1][C][C][C][=Branch1][C][=O][N][C][=C][Branch1][C][C][C][=N][C][=C][Ring1][#Branch1][C][Ring1][P][=O],C1[C@@H1](NCCC(=O)NC2=C(C)C=NC=C2C1)O
[O][=C][Branch1][C][O-1][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][=Branch1][C][=O][N][C][C][Branch1][=Branch1][C][=Branch1][C][=O][N][=C][Branch1][C][C][NH1][C][Ring1][=Branch2][=O],O=C([O-1])C1=CC=CC=C1OCC(=O)NC2C(C(=O)N)=C(C)[NH1]C2=O
[C][=C][Branch2][Ring1][Ring2][N][C][C][C][Branch1][=Branch1][C][=Branch1][C][=O][N][C][C][Ring1][=Branch2][C][C][Ring1][#C][C][=Branch1][C][=O][N][C][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][N][C@@H1][Branch1][C][C][C][Ring1][O][C][=C][Ring2][Ring1][#Branch2][C],C12=C(N3CCC(C(=O)N)CC3CC1)C(=O)NC[C@@H1](C(=O)N)[C@@H1](C)CC=C2C
[C][=C][Branch2][Ring1][#Branch2][C@@H1][O][C@H1][Branch1][S][C][C][=Branch1][C][=O][N][C][C][C][N][Branch1][Ring1][C][C][C][Ring1][#Branch1][C][Ring1][=C][C][Branch1][Ring1][C][#N][=C][Ring2][Ring1][Branch1],C12=C([C@@H1]O[C@H1]1CC(=O)NCCCN(CC)C)C(C#N)=C2
[C][Branch2][Ring1][O][C][Branch2][Ring1][Ring1][C][N][Branch1][N][C][Branch1][Branch2][C][C][=C][NH1+1][=C][Ring1][Branch1][=O][C][C][Ring1][=C][=O][=N][C][Branch1][C][N][=C][Branch1][C][C][N][Ring2][Ring1][Ring2][C],C(C(CN(C(C1C=C[NH1+1]=C1)=O)CC)=O)(N)=C(C)NC
[C][=Branch1][C][=O][Branch2][Ring1][=Branch1][N][C][C][Branch1][P][C][N][N][=C][Branch1][=Branch2],C(=O)NCCCNN=C
[N][Branch1][=Branch1][C][Branch1][C][O-1][=O][C][C][Branch2][Ring1][=Branch2][N][C][=Branch1][C][=O][C][C][C@H1][Branch1][O][C][N][=C][NH1][N][=C][Branch1][C][C][C][=Ring1][=Branch1][C][Ring1][=N][=O][=C][Ring2][Ring1][=Branch1],N(C([O-1])=O)CC(N1C(=O)CC[C@H1]1CN=C[NH1]N=C(C)C)=NOC
[C][Branch2][Ring1][=C][C][=Branch1][=C][=C][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][C][Branch1][S][N][C][=Branch1][C][=O][C][N][N][Branch1][C][C][N][=C][Ring1][=Branch1][=O],C(C=C(C1CCCCC1)CNC(=O)C2NN(C)N=C2)=O
[C][Branch2][Ring2][C][C][=C][N][Branch2][Ring1][C][N][C][C][N][Branch1][=Branch2][C][Branch1][C],CC=CNNCCNC
[C][Branch1][S][C][=C][Branch1][=Branch1][C][Branch1][C][O-1][=O][C][=C][Branch1][C][C][S][Ring1][Branch2][C][=Branch1][C][=O][N][C][=C][Branch1][#Branch2][C][=Branch1][C][=O][N][Branch1][C][C][C][C][=C][Ring1][#Branch2],C(C=C(C([O-1])=O)C=C(C)S)C(=O)N1C=C(C(=O)N(C)C)C=C1
[O][=N+1][Branch2][Ring1][#Branch2][C][N][C][=Branch1][C][=O][C][C@H1][Branch1][#Branch2][C][=Branch1][C][=O][N][Branch1][C][C][C][C][Ring1][O][C][=C][C][=C][Ring1][=Branch1][F],O=[N+1](CN1C(=O)C[C@H1](C(=O)N(C)C2)C1C=CC)C2F
[C][=Branch1][C][=O][Branch1][C][N][N][=C][N][Branch2][Ring1][=Branch2][C][C][=Branch1][C][=O][N][C][C][C][Branch1][=Branch2][C][=N][C][=C][C][=N][Ring1][=Branch1][C][C][Ring1][=N][C][=C][Ring2][Ring1][=Branch1],C(=O)(N)N=CN(CC(=O)NCCC(C1=NC=CC=N1)CCC)C
[O][=C][Branch1][S][C][C][N][C][Branch1][#Branch2][C][C][=C][N][=C][C][=C][Ring1][=Branch1][=O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1],O=C(CCNCCC1=CN=CC=C1)ONCC2=CC=CC=C2
[O][=C][C][Branch2][Ring1][Ring1][C@@H1][Branch1][#Branch2][C][=Branch1][C][=O][N][C][C][O][C][Ring1][#Branch1][C][C][C][C][Ring1][=C][=C][C][=C][Ring2][Ring1][Ring2][C][C][=C][C][=C][Ring2][Ring1][#Branch1],O=CC([C@@H1]C(=O)NCCOC)CC=CCC=CC=C
[C][Branch1][C][C][=C][Branch1][C][Cl][C][=C][Ring1][Branch2][C][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][N][C@H1][Branch1][S][C][N][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][=O][C][Ring2][Ring1][#Branch1],C1(C)=C(Cl)C=C1C[C@@H1](C(=O)N)[C@H1]CNC(C2=CC=NC=C2)=O
[C][=C][C][=C][Branch2][Ring2][=Branch2][N][C][Branch2][Ring1][#C][C][C][=Branch1][C][=O][N][C][C][C][C@@H1][Branch2][Ring1][Ring1][N][N][=C][Branch1][Ring1][C][C][C][=C][C][=C][Ring1][Branch2][N][=C][Ring1][N][C][C][Ring2][Ring1][C][=O][C][=C][Ring2][Ring1][N],C=CC1=C(NC(CC(=O)N2CCC[C@@H1]3NN=C(CC)C=CC=CN=C3C)C2)OC=C1
[C][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch1][C][C][C][=C][Ring1][N][C],C(NC(=O)C=CC=CC(=O)N(C)C=C)C
[C@H1][Branch2][Ring1][=Branch1][N],[C@H1]N
[C][Branch2][Ring1][Branch2][C][S][C][=C][C][=C][Branch1][#Branch2][C][Branch1][C][N][=N][NH1][Ring1][=Branch1][C][=C][Ring1][N][=O][Branch1][#C][C][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1][C][N][=Ring2][Ring1][#Branch1],C12(CSC=CC3=C(C(N)=N[NH1]3)C1=O)C=4C=NN(C)C=4CN2
[C][Branch2][Ring1][Ring2][C][=C][C][=C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][O][N][=Ring1][N][C][Branch1][C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=N][Ring1][P][Branch1][C][Br][=C][C][=C][Ring2][Ring1][#Branch2],C(C1=CC2=C(C3=CC=CC=C3O)N1)(C)=C([N+1](=O)[O-1])C=N2
[C][Branch1][#Branch1][C][C][=Branch1][C][=O][O-1][=C][C][Branch2][Ring1][O][N][C][Branch1][P][C@@H1][C][N][Branch1][=Branch1][C][Branch1][C][C][=O][C][C][C][Ring1][=Branch2][=N][Ring1][#C][=C][Ring2][Ring1][=Branch1],C1(CC(=O)[O-1])=CCNC1([C@@H1]2CN(C(C)=O)CCC2=N)C
[C][=Branch1][C][=O][N][Branch1][Ring1][C][C][C][=Branch1][C][=O][N][Ring1][#Branch2][C][C][C][C][Branch1][#C][C][Branch1][O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=O][=C][Branch1][C][C][O][N][=Ring2][Ring1][#Branch2],C1(=O)N(CC)C(=O)N1CCCC(C(NCC2=CC=CC=C2)=O)=C(C)ON
[C][C][C][N][Branch1][C][C][N][=C][Branch1][C][C][C][=Ring1][#Branch1][C][C][C][N][Branch2][Ring1][#Branch2][C@@H1][Branch1][C][C][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][C][C][Ring1][=Branch2][C][Ring2][Ring1][Ring1],CCC=1N(C2)N=C(C)C=1CCCN[C@@H1](C)[C@@H1](C(=O)[O-1])CCCC2
[C][Branch1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][O-1][=C][N][Branch2][Ring1][Ring1][C][C][Branch1][#C][N][C][=C][Branch1][C][C][C][Branch1][C][C][=C][Branch1][C][C][C][=C][Ring1][Branch2][=O][C][C][=C][C][=C][C][=C][Ring2][Ring1][#Branch2][Ring1][=Branch1],C(S(=O)(=O)[O-1])=CN(CCNC=C(C)C(C)=CC)C=COCC1=CC=CC=C1
[C][Branch1][C][F][Branch1][C][F][=C][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][=C][Branch1][S][C][=C][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][=Branch2][N][Branch1][C][C][N][=Ring1][=C],C(F)(F)=CC=CC(=O)NC=C(C=C1C2=C(C=CC=C2)C=C1)N(C)N
[S][C][=C][C][Branch1][Ring1][O][C][=C][C][=C][Ring1][Branch2][N][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=C][C][=Ring1][=C],SC1=C2C(OC)=CC=C1N=C(C=CC=C)N2C
[C][Branch1][#C][N][C][C][NH1+1][Branch1][Ring1][C][C][C][C][Ring1][#Branch1][=N][C][=C][Ring1][=C][C][C][N][Branch2][Ring1][#Branch2][C][Branch1][S][C][C][C][N][C][=Branch1][C][=O][N][Branch1][C][C][C][=C][C][=Ring1][Branch2][=O][C][Ring1][P],C(NC1C[NH1+1](CC)CC1=NC)#CCCNCCCCNC(=O)N(C)C=CC
[C][C][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][C][S][C][N][=C][NH1][C][=Ring1][Branch1][C][=C][Branch1][Ring2][C][O][C][S][Ring1][=Branch2][=C][C][=C][Branch1][Branch1][C][=N][Ring1][Branch2][C][=C][C][=C][Ring2][Ring1][=Branch2][O][C][O][Ring1][Branch1],CC(N1C(=O)CSC=2N=C3[NH1]C=2C=C(COC)S3)=CC=C(C=N)C=CC4=C1OCO4
[C][=C][N][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C@@H1][Branch1][C][C][C][N][Branch2][Ring1][#Branch1][C][=C][C][=C][Branch1][=N][N][C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][=O][C][=C][Ring1][=N][C][Ring2][Ring1][Ring2],C1=CN=CC=C1NC(=O)[C@@H1](C)CN(C=CC2=C(NCN3CCOCC3)OC=C2)C
[N][=C][C][=C][Branch2][Ring2][=Branch1][C][N][C][Branch2][Ring1][O][C][N][C][C][Branch2][Ring1][C][C][Branch1][=C][N][C][=C][C][Branch1][C][C][=C][Branch1][C][Cl][C][=C][Ring1][Branch2][C][=O][C][Ring1][S][=O][C][=C][Ring2][Ring1][#Branch2],N1=CC=C(C2NC(CNCC(C2NC=CC(C)=C(Cl)C=C)C)=O)C=C1
[C][Branch2][Ring1][Branch2][C][N][C][C][N][Branch1][=C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=O][C][C][Ring1][#C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Branch1][#Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][Cl][N][=N][Ring1][N],C1(CNCCN(C(C2=CC=CC=C2)=O)C1)C3=CC=CC=C3N=C(C4=CC=CN=C4Cl)N=N
[C][N][=C][Branch2][Ring1][#Branch1][C][=Branch1][C][=O][N][C][C][=N][C][=N][C][=N][N][Ring1][Branch1][Ring1][=Branch2][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][C][=O],C1N=C(C(=O)N2CC=NC3=NC=NN32)C1=O
[C][Branch1][Ring1][O][C][=C][C][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=N][N][Ring1][Branch1][C][=C][C][Branch1][C][F][=C][Ring1][S],C(OC)=C1C(C(=O)NCC2=CC=NN2C)=CC(F)=C1
[C][C][Branch2][Ring2][Ring1][N][C][Branch2][Ring1][#Branch2][C][C][N][C][=Branch1][C][=O][C][=C][C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=N][Ring1][#Branch1][=N][N][=Ring1][N][=O][=C][C][=N][Ring2][Ring1][Branch2],C=12C(NC=1CCNC(=O)C=CC(C3=CC=C(Cl)C=N3)=NN)C=N2
[C][=C][C][Branch2][Ring1][O][C@H1][C][=C][C][=C][Branch1][#Branch1],C=CC[C@H1]C=CC=C
[C][=C][C][Branch2][Ring2][#Branch2][N][C][=Branch1][C][=O][C@H1][C][N][Branch1][C][C][C][=Branch1][C][=O][C][Ring1][=Branch2][C][C@H1][C][C][=C][S][C][Branch1][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][=N][N][Ring1][N][C][=C][Ring2][Ring1][=N],C=CC1(NC(=O)[C@H1]CN(C)C(=O)CC[C@H1]CC=C2SC(C3=CC=C(C)C=C3)=NN2)C=C1
[N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch1][#Branch1][C][C][=Branch1][C][=O][O-1][C][Ring1][S][=O],N1(CC2=CC=CC=C2)C(=O)N(CC(=O)[O-1])C1=O
[C][N][Branch1][=Branch1][C][=Branch1][C][=O][N][C][=Ring1][#Branch2][C][=C][Branch1][#Branch1][N][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch1][#Branch1][C][C][C][C][Ring1][Ring1][C][C][C][Ring2][Ring1][Branch2][=O],C=12N(C(=O)N)C=1C3=C(N=CC=C3)C(=O)N(CC4CC4)CCC2=O
[C][Branch2][Ring1][Branch1][N][=N][Ring2][Ring1][Branch1][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][C][C][Branch2][Ring1][Branch1][N][C][C][C][=C][Branch1][C][F][C][Branch1][C][F][=C][C][Branch1][Ring1][O][C][=C][Ring1][=Branch2][N][=Ring2][Ring1][#Branch2],C1(N=N1)(NCCC=C(F)C(F)=CC(OC)=C)N
[O][=C][O][C][=N][N][Branch1][#Branch1][C][C][Branch1][C][O-1][=O][C][Ring1][=Branch2][=C][C][=C][Ring1][S][C][N][Branch1][C][C][N][=C][Ring1][Branch2],O=COC=NN(CC([O-1])=O)C=C1C=CCN(C)N=C1
[C][Branch2][Ring1][Ring2][C][Branch1][P][N][C][C][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][C][Ring1][=Branch2][=O][=C][Branch1][Ring2][C][O][C][#N][C][Ring1][P][=O],C(C1N2CCC(C(=O)[O-1])CC2=O)=C(COC)NC1=O
[O][=S@][C@@H1][Branch2][Ring2][Ring2][C][=Branch1][C][=O][N][C][C@@H1][Branch1][S][C][C][N][C][=Branch1][C][=O][C][C][C][C][C][Ring1][=Branch1][C][C][Ring1][#C][C][Ring2][Ring1][Ring1][=O][C][=C][N][Branch1][C][C][N][=C][Ring1][=Branch1],O=[S@][C@@H1](C(=O)N1C[C@@H1](CCNC(=O)CCCCCC)C1C2=O)CCN=C2
[C][=C][Branch1][C][Cl][C][=C][Branch2][Ring1][P][C][=Branch1][C][=O][N][C][C@H1][N][Branch1][Branch1][C][=C][Ring1][#Branch1][O][C][C][C@@H1][Ring1][S][C][=Branch1][C][=O][N][Branch1][C][C][C][=C][C][=C][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][#Branch2],C1=C(Cl)C=C1C(=O)NC[C@H1]N(C=C)OCC[C@@H1]C(=O)N(C)C=CC=C
[C@H1][Branch1][P][C][Branch1][N][C][C][=C][N][Branch1][C][C][N][=C][Ring1][=Branch1][=O][N][C][=C][Branch1][C][C][N][Branch1][C][C][N][=C][Ring1][#Branch1][=O],[C@H1](C(CC1=CN(C)N=C1)=O)C2=C(C)N(C)N=C2O
[C][Branch1][=Branch2][C][O][C][C][C][Ring1][=Branch1][N][=C][N][Branch1][Ring2][C][C][O][C][=Ring1][#Branch2][N][=C][Branch1][Ring1][C][C][N][Ring1][=N][C][=C][C][=C][O][Ring1][Branch1],C1(COC=2CC13N)=CN(CCO)C=2N=C(CC)N3C4=CC=CO4
[C][=C][C][=C][Branch2][Ring1][P][C][N][C][=Branch1][C][=O][C][C][=C][C][=C][S][C][Branch1][=N][N][C][C][N][Branch1][Ring1][C][C][C][C][Ring1][#Branch1][=O][=C][Ring1][#C][N][=C][Ring2][Ring1][#Branch2],C1=CC=C(CNC(=O)CC=CC=CSC(NC2CN(CC)CC2)=O)C1
[N][Branch1][C][C][N][=C][Branch1][C][C][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][=C][Ring1][N],N1(C)N=C(C)C(C(=O)[O-1])=C1
[C][Branch2][Ring1][=Branch2][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=O][N][Ring1][S][C][Branch1][O][N][C][C][C][C][Ring1][Branch1][=O][=C][C][=C][C][=C][Ring1][=Branch1][=O],C(C1=C(C=CC=C1)C(C2=CC=CC=C2)=O)SC(N3CCC4C3=O)=CC=C4O
[C][Branch2][Ring1][Ring2][C][Branch1][#C][N][C][C][C][Branch1][C][N][=N][N][=Ring1][=Branch1][C][=O][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][O][Ring2][Ring1][Ring1],C1(C(NC=2CC(N)=NN=2)C=C)C=COCCO1
[C][=N][N][Branch1][C][C][C][=C][Ring1][=Branch1][O][C][Branch1][#C][C][C][Branch1][O][N][C][C][=C][C][=C][N][=C][Ring1][=Branch1][=O][=N][N][=Ring2][Ring1][=Branch1],C1=NN(C)C=C1OC(CCNCC2=CC=CN=C2)=O
[C][Branch2][Ring2][Branch2][C][N][Branch2][Ring1][#Branch2][C][Branch1][P][N][C][Branch1][#Branch2][S][C][=C][C][=C][N][=C][Ring1][=Branch1][=O][=O][=C][N][Branch1][C][C][C][=C][Ring2][Ring1][Ring2][N][=C][C][=C][Ring1][=Branch1],C1CN1C(NC(SC2=CC=CN=C2)=O)N(C)C=C
[C][=C][C][Branch2][Ring2][#Branch2][N][C@H1][C@H1][Branch2][Ring1][#C][C][C][N][Branch2][Ring1][Ring2][C][Branch1][S][C][=C][C][Branch1][=Branch1][N+1][Branch1][C][O-1][=O][=C][C][=C][Ring1][=Branch2][=O][C][Ring2][Ring1][C][=O][=C][N][Ring2][Ring1][Branch2][C],C1=CC(N2[C@H1][C@H1](CCN(C(C3=CC([N+1]([O-1])=O)=CC=C3)=O)C2=O)CN1)C
[C][Branch2][Ring2][C][N][C][Branch2][Ring1][=N][C][C][N][C][Branch2][Ring1][Ring1][C][=N][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][N][=O][=C][C][=C][C][=C][Ring2][Ring1][Branch2][Br],C1(NCCCNC(C=NC=C(C2=CC=CC=C2)C=O)=CC=C)C=C1Br
