smiles,selfies
Cc1cc(C)n(-c2nc3c(c(=O)n2CC(=O)Nc2ccc(C(N)=O)cc2)CCC3)n1,[C][C][C][=C][Branch1][C][C][N][Branch2][Ring2][#Branch2][C][=N][C][=C][Branch2][Ring1][=N][C][=Branch1][C][=O][N][Ring1][#Branch1][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=C][Ring1][=Branch2][C][C][C][Ring2][Ring1][Branch1][N][=Ring2][Ring1][=N]
Cn1cnnc1-c1nn(C)c2c1CN(C(=O)Cn1c(=O)oc3ccccc31)CC2,[C][N][C][=N][N][=C][Ring1][Branch1][C][=N][N][Branch1][C][C][C][=C][Ring1][=Branch1][C][N][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2][C][C][Ring2][Ring1][Ring1]
CC(=O)O/N=C1/c2ccccc2C(=O)c2n[n+]([O-])n(C)c21,[C][C][=Branch1][C][=O][O][/N][=C][/C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][N][=N+1][Branch1][C][O-1][N][Branch1][C][C][C][=Ring1][#Branch1][Ring1][S]
Cc1sc(NC(=O)[C@@H]2CCCO2)c(C(N)=O)c1C,[C][C][S][C][Branch1][=N][N][C][=Branch1][C][=O][C@@H1][C][C][C][O][Ring1][Branch1][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=Ring1][S][C]
O=c1c(NCCc2ccc(O)cc2)c(NCc2ccncc2)c1=O,[O][=C][C][Branch1][#C][N][C][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][=C][Branch1][O][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][Ring2][Ring1][=Branch1][=O]
NC(=O)c1ccc(NC(=O)[C@@H]2[C@@H](C(=O)[O-])[C@H]3C=C[C@@H]2O3)cc1,[N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][C@@H1][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C@H1][C][=C][C@@H1][Ring1][=Branch2][O][Ring1][Branch1][C][=C][Ring2][Ring1][Ring1]
Cn1cc([C@H](CC(N)=O)c2cccc(OCc3ccccc3)c2)c2ccccc21,[C][N][C][=C][Branch2][Ring1][=C][C@H1][Branch1][#Branch1][C][C][Branch1][C][N][=O][C][=C][C][=C][C][Branch1][O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][N]
NC(=O)CN1C(=O)[C@@](O)(CC(=O)c2ccncc2)c2ccccc21,[N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C@@][Branch1][C][O][Branch1][=C][C][C][=Branch1][C][=O][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][Ring2]
COC(=O)CSC1=C(C#N)C(=O)[N-]C2(CCCCC2)S1,[C][O][C][=Branch1][C][=O][C][S][C][=C][Branch1][Ring1][C][#N][C][=Branch1][C][=O][N-1][C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][S][Ring1][=C]
O=C1CCN(C(=O)Nc2ccccc2F)CCC[C@H](C(=O)NCc2ccncc2)CCN1,[O][=C][C][C][N][Branch1][#C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][C][C][C@H1][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][C][N][Ring2][Ring1][#C]
Cc1nn(C)c(C)c1C(=O)Nc1sc(C)c(C)c1C(N)=O,[C][C][=N][N][Branch1][C][C][C][Branch1][C][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][S][C][Branch1][C][C][=C][Branch1][C][C][C][=Ring1][#Branch1][C][Branch1][C][N][=O]
CCN1CCN(C(=O)c2cn(C)nc2C)CC1,[C][C][N][C][C][N][Branch1][S][C][=Branch1][C][=O][C][=C][N][Branch1][C][C][N][=C][Ring1][=Branch1][C][C][C][Ring1][#C]
Cn1cnnc1[C@@H]1CN([S@@+](C)(=O)[OH2+])CC12CN(C(=O)c1cccs1)C2,[C][N][C][=N][N][=C][Ring1][Branch1][C@@H1][C][N][Branch1][=Branch2][S@@+1][Branch1][C][C][=Branch1][C][=O][OH2+1][C][C][Ring1][=Branch2][C][N][Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][S][Ring1][Branch1][C][Ring1][O]
CCn1cc(NC(=O)c2c(Cl)cnn2CC)c(C(N)=O)n1,[C][C][N][C][=C][Branch2][Ring1][C][N][C][=Branch1][C][=O][C][=C][Branch1][C][Cl][C][=N][N][Ring1][=Branch1][C][C][C][Branch1][=Branch1][C][Branch1][C][N][=O][=N][Ring2][Ring1][Ring1]
Cc1cc(C)nc(SCC(=O)Nc2ccccc2F)n1,[C][C][=C][C][Branch1][C][C][=N][C][Branch1][P][S][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][F][=N][Ring2][Ring1][Ring1]
O=C(NCCCO)[C@H]1CC(=O)N(c2n[nH]c3ccccc23)C1,[O][=C][Branch1][=Branch1][N][C][C][C][O][C@H1][C][C][=Branch1][C][=O][N][Branch1][=C][C][=N][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][C][Ring1][#C]
O=C1C[C@H](C(=O)[O-])[C@@H](c2ccc3c(c2)OCCO3)O1,[O][=C][C][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C@@H1][Branch1][P][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C][O][Ring1][#Branch1][O][Ring2][Ring1][C]
Cc1nnc(SCC(=O)Nc2sc3c(c2C(N)=O)CCC3)n1C,[C][C][=N][N][=C][Branch2][Ring1][O][S][C][C][=Branch1][C][=O][N][C][S][C][=C][Branch1][=Branch2][C][=Ring1][Branch1][C][Branch1][C][N][=O][C][C][C][Ring1][=Branch2][N][Ring2][Ring1][Branch1][C]
CCc1nn(CC(=O)NC)c(=O)c2cc3occc3n12,[C][C][C][=N][N][Branch1][Branch2][C][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][C][=C][C][O][C][=C][C][=Ring1][Branch1][N][Ring2][Ring1][C][Ring1][Branch2]
CNC(=O)[C@H]1CN(C(=O)Cc2ccccc2OC)C[C@@H]1NC(C)=O,[C][N][C][=Branch1][C][=O][C@H1][C][N][Branch1][S][C][=Branch1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][C@@H1][Ring1][S][N][C][Branch1][C][C][=O]
O=C(NCc1cccs1)c1cn(-c2ccccc2Cl)nn1,[O][=C][Branch1][#Branch2][N][C][C][=C][C][=C][S][Ring1][Branch1][C][=C][N][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][N][=N][Ring1][N]
C[C@@H](COc1ccc2c(c1)OCO2)NC(=O)Cn1nnc2ccccc2c1=O,[C][C@@H1][Branch2][Ring1][C][C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][N][C][=Branch1][C][=O][C][N][N][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][=O]
O=C(CN1C(=O)COc2ccc(C(=O)COc3ccccc3F)cc21)Nc1ccc(F)cc1,[O][=C][Branch2][Ring2][Branch1][C][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][Branch1][S][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][=C][Ring1][P][Ring2][Ring1][=Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1]
Cc1ccn2c(=O)c(C(=O)NCC[NH+](C)C)c([O-])nc2c1,[C][C][C][=C][N][C][=Branch1][C][=O][C][Branch1][=N][C][=Branch1][C][=O][N][C][C][NH1+1][Branch1][C][C][C][=C][Branch1][C][O-1][N][=C][Ring1][S][C][=Ring2][Ring1][Ring2]
CC(=O)c1cccc(NC(=O)CCc2c(C)nc3nc(C[NH3+])nn3c2C)c1,[C][C][=Branch1][C][=O][C][=C][C][=C][C][Branch2][Ring1][=N][N][C][=Branch1][C][=O][C][C][C][C][Branch1][C][C][=N][C][=N][C][Branch1][Ring1][C][NH3+1][=N][N][Ring1][#Branch1][C][=Ring1][N][C][=C][Ring2][Ring1][Branch2]
Cn1cc(CNC(=O)c2c(NC(=O)c3ccnn3C(F)F)cnn2C)cn1,[C][N][C][=C][Branch2][Ring2][Ring1][C][N][C][=Branch1][C][=O][C][=C][Branch2][Ring1][C][N][C][=Branch1][C][=O][C][=C][C][=N][N][Ring1][Branch1][C][Branch1][C][F][F][C][=N][N][Ring1][S][C][C][=N][Ring2][Ring1][#Branch2]
Cc1nn(-c2ccccc2)c(C)c1C(N)=O,[C][C][=N][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][C][=C][Ring1][N][C][Branch1][C][N][=O]
O=[N+]([O-])c1nn2c(c1[N+](=O)[O-])N[C@@]1(O)C[C@@H]2[C@@H]2CO[C@H]1O2,[O][=N+1][Branch1][C][O-1][C][=N][N][C][=Branch1][=Branch2][=C][Ring1][Branch1][N+1][=Branch1][C][=O][O-1][N][C@@][Branch1][C][O][C][C@@H1][Ring1][O][C@@H1][C][O][C@H1][Ring1][Branch2][O][Ring1][Branch1]
COc1ccccc1NC(=O)C1CCN(c2cc(C(=O)N3CCCC3)ccn2)CC1,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][C][N][Branch2][Ring1][=Branch1][C][=C][C][Branch1][N][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][=C][C][=N][Ring1][=N][C][C][Ring2][Ring1][Ring1]
O=C(NCCNC(=O)[C@H]1CC(=O)N(c2ccccc2)C1)c1ccncc1,[O][=C][Branch2][Ring1][=N][N][C][C][N][C][=Branch1][C][=O][C@H1][C][C][=Branch1][C][=O][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][N][C][=C][C][=N][C][=C][Ring1][=Branch1]
Cn1ncc(-c2ccno2)c1C(=O)[O-],[C][N][N][=C][C][Branch1][Branch2][C][=C][C][=N][O][Ring1][Branch1][=C][Ring1][#Branch2][C][=Branch1][C][=O][O-1]
C[NH+](C)CCCn1ccc2c(cnc3ccnn32)c1=O,[C][NH1+1][Branch1][C][C][C][C][C][N][C][=C][C][=C][Branch1][N][C][=N][C][=C][C][=N][N][Ring1][Branch1][Ring1][=Branch2][C][Ring1][=N][=O]
Cc1noc(C)c1NC(=O)c1nc2ncccn2n1,[C][C][=N][O][C][Branch1][C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][N][=C][N][=C][C][=C][N][Ring1][=Branch1][N][=Ring1][=Branch2]
NC(=O)CN1C(=O)[C@@](O)(CC(=O)c2cccnc2)c2ccccc21,[N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C@@][Branch1][C][O][Branch1][=C][C][C][=Branch1][C][=O][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][Ring2]
CCn1cc(-c2cc(C(=O)NN)no2)c(C)n1,[C][C][N][C][=C][Branch1][S][C][=C][C][Branch1][#Branch1][C][=Branch1][C][=O][N][N][=N][O][Ring1][=Branch2][C][Branch1][C][C][=N][Ring1][#C]
NC(=[NH2+])N1CCN(c2ncccn2)CC1,[N][C][=Branch1][C][=NH2+1][N][C][C][N][Branch1][=Branch2][C][=N][C][=C][C][=N][Ring1][=Branch1][C][C][Ring1][N]
O=C(NCCc1nnc2ccccn12)c1ccc2nnnn2c1,[O][=C][Branch1][P][N][C][C][C][=N][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1][C][C][=C][C][=N][N][=N][N][Ring1][Branch1][C][=Ring1][=Branch2]
Cc1nncn1[C@@H]1CCN(C(=O)Cn2nc(C(F)(F)F)cc2C)C1,[C][C][=N][N][=C][N][Ring1][Branch1][C@@H1][C][C][N][Branch2][Ring1][Branch2][C][=Branch1][C][=O][C][N][N][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][=Branch2][C][C][Ring2][Ring1][C]
CN1c2cc(C(=O)N3CCC(C(N)=O)CC3)ccc2C(=O)N2CCCC[C@H]21,[C][N][C][=C][C][Branch2][Ring1][Ring2][C][=Branch1][C][=O][N][C][C][C][Branch1][=Branch1][C][Branch1][C][N][=O][C][C][Ring1][=Branch2][=C][C][=C][Ring1][P][C][=Branch1][C][=O][N][C][C][C][C][C@H1][Ring1][=Branch1][Ring2][Ring1][#Branch2]
COCCNC(=O)CCN1C(=O)COc2ccccc21,[C][O][C][C][N][C][=Branch1][C][=O][C][C][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][O]
Cn1c(=O)c2c(ncn2CCC(=O)N2CCOCC2)n(C)c1=O,[C][N][C][=Branch1][C][=O][C][=C][Branch2][Ring1][Ring2][N][=C][N][Ring1][Branch1][C][C][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][N][Branch1][C][C][C][Ring2][Ring1][Branch1][=O]
Cc1c(C(=O)N2CCc3c(c(CCC(=O)N4CCCC4)nn3C)C2)cnn1C,[C][C][=C][Branch2][Ring2][=Branch1][C][=Branch1][C][=O][N][C][C][C][=C][Branch2][Ring1][=Branch1][C][Branch1][=C][C][C][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][=N][N][Ring1][=C][C][C][Ring2][Ring1][Ring1][C][=N][N][Ring2][Ring1][#Branch2][C]
NC(=O)c1ccc(-n2nnnc2-n2ccnc2)cc1,[N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][#C][N][N][=N][N][=C][Ring1][Branch1][N][C][=C][N][=C][Ring1][Branch1][C][=C][Ring1][S]
Cc1ccc(-n2c(=O)c3sccc3n(CC(=O)N3CCCCCC3)c2=O)cc1,[C][C][=C][C][=C][Branch2][Ring2][Ring1][N][C][=Branch1][C][=O][C][S][C][=C][C][=Ring1][Branch1][N][Branch1][#C][C][C][=Branch1][C][=O][N][C][C][C][C][C][C][Ring1][#Branch1][C][Ring2][Ring1][Ring2][=O][C][=C][Ring2][Ring1][O]
Cc1cc(C(=O)N2CCC[C@H](C(=O)NCc3ccccc3)CCNC(=O)CC2)nn1C,[C][C][=C][C][Branch2][Ring2][=Branch1][C][=Branch1][C][=O][N][C][C][C][C@H1][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][N][C][=Branch1][C][=O][C][C][Ring2][Ring1][=Branch1][=N][N][Ring2][Ring1][=N][C]
CCOC(=O)[C@H]1CCCN(C(=O)Cc2cccc(N(Cc3ccc(C)cc3)C(=O)COC)c2)C1,[C][C][O][C][=Branch1][C][=O][C@H1][C][C][C][N][Branch2][Ring2][Branch2][C][=Branch1][C][=O][C][C][=C][C][=C][C][Branch2][Ring1][#Branch1][N][Branch1][=N][C][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][O][C][=C][Ring2][Ring1][Ring2][C][Ring2][Ring1][=N]
COc1ccc(CN2C(=O)CO[C@@H](C(=O)[O-])[C@@H]2c2ccc(OC)cc2)cc1,[C][O][C][=C][C][=C][Branch2][Ring1][S][C][N][C][=Branch1][C][=O][C][O][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C@@H1][Ring1][#Branch2][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C][=C][Ring2][Ring1][=Branch2]
CCOC(=O)CNC(=O)NCCn1nnc2cc(C(=O)N3CCCC3)ccc21,[C][C][O][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][N][C][C][N][N][=N][C][=C][C][Branch1][N][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][=C][C][=C][Ring1][=N][Ring1][S]
COCC(=O)N1CCc2c(c(NC(=O)c3ccccc3)nn2C)C1,[C][O][C][C][=Branch1][C][=O][N][C][C][C][=C][Branch2][Ring1][=Branch1][C][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][N][Ring1][=C][C][C][Ring2][Ring1][Ring1]
COc1ccc(NC(=O)Cc2nnc(SCC(N)=O)n2C)cc1,[C][O][C][=C][C][=C][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][C][C][=N][N][=C][Branch1][Branch2][S][C][C][Branch1][C][N][=O][N][Ring1][#Branch2][C][C][=C][Ring2][Ring1][Branch1]
COc1ccc(N2C[C@@H](C(=O)/N=c3/[nH]cn[nH]3)CC2=O)c(OC)c1,[C][O][C][=C][C][=C][Branch2][Ring1][#Branch1][N][C][C@@H1][Branch1][=N][C][=Branch1][C][=O][/N][=C][/NH1][C][=N][NH1][Ring1][Branch1][C][C][Ring1][=N][=O][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][=Branch1]
Cn1ccc(NC(=O)[C@H]2CCCN([S@@+](C)(=O)[OH2+])C2)n1,[C][N][C][=C][C][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][C@H1][C][C][C][N][Branch1][=Branch2][S@@+1][Branch1][C][C][=Branch1][C][=O][OH2+1][C][Ring1][#Branch2][=N][Ring2][Ring1][C]
O=C(N[C@@H]1CN(c2ccncn2)C[C@H]1CO)c1cccnc1,[O][=C][Branch2][Ring1][Branch1][N][C@@H1][C][N][Branch1][=Branch2][C][=C][C][=N][C][=N][Ring1][=Branch1][C][C@H1][Ring1][O][C][O][C][=C][C][=C][N][=C][Ring1][=Branch1]
COc1ccc(N2C(=O)C[C@H](NCc3ccc([S@@+](N)(=O)[OH2+])cc3)C2=O)cc1,[C][O][C][=C][C][=C][Branch2][Ring2][Ring2][N][C][=Branch1][C][=O][C][C@H1][Branch2][Ring1][Branch1][N][C][C][=C][C][=C][Branch1][=Branch2][S@@+1][Branch1][C][N][=Branch1][C][=O][OH2+1][C][=C][Ring1][#Branch2][C][Ring2][Ring1][C][=O][C][=C][Ring2][Ring1][=Branch2]
O=C(NCc1nnc(SCC(=O)N2CCOCC2)o1)c1cccs1,[O][=C][Branch2][Ring1][#Branch2][N][C][C][=N][N][=C][Branch1][#C][S][C][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][O][Ring1][#C][C][=C][C][=C][S][Ring1][Branch1]
CN(C)C(=O)c1ccc(OC2CCN(C(=O)c3ccncc3)CC2)nc1,[C][N][Branch1][C][C][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Branch2][O][C][C][C][N][Branch1][=N][C][=Branch1][C][=O][C][=C][C][=N][C][=C][Ring1][=Branch1][C][C][Ring1][=C][N][=C][Ring2][Ring1][Branch1]
Cn1ncc(Cl)c1C(=O)[O-],[C][N][N][=C][C][Branch1][C][Cl][=C][Ring1][=Branch1][C][=Branch1][C][=O][O-1]
Cc1ncccc1C(=O)N1CCC2(CC[C@H]2OCC(N)=O)CC1,[C][C][=N][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][C][Branch1][=N][C][C][C@H1][Ring1][Ring2][O][C][C][Branch1][C][N][=O][C][C][Ring1][=C]
Cn1cc([S@@+](=O)([OH2+])N2CCCn3nccc32)cn1,[C][N][C][=C][Branch2][Ring1][Branch1][S@@+1][=Branch1][C][=O][Branch1][C][OH2+1][N][C][C][C][N][N][=C][C][=C][Ring1][Branch1][Ring1][=Branch2][C][=N][Ring1][P]
Cc1cc([O-])n(CCO)c(=O)c1C#N,[C][C][C][=C][Branch1][C][O-1][N][Branch1][Ring2][C][C][O][C][=Branch1][C][=O][C][=Ring1][O][C][#N]
COc1ccc(N2CC[C@H]([NH3+])C2=O)cc1,[C][O][C][=C][C][=C][Branch1][N][N][C][C][C@H1][Branch1][C][NH3+1][C][Ring1][=Branch1][=O][C][=C][Ring1][=N]
COc1cc2nc(C)n(CC(=O)[O-])c(=O)c2cc1OC,[C][O][C][=C][C][N][=C][Branch1][C][C][N][Branch1][#Branch1][C][C][=Branch1][C][=O][O-1][C][=Branch1][C][=O][C][=Ring1][N][C][=C][Ring1][S][O][C]
O=C(Nc1ccccc1)c1cn2c(n1)[C@H](c1ccccc1)N(C(=O)c1c[nH]cn1)CC2,[O][=C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][N][C][=Branch1][Ring2][=N][Ring1][Branch1][C@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch1][N][C][=Branch1][C][=O][C][=C][NH1][C][=N][Ring1][Branch1][C][C][Ring2][Ring1][Ring2]
Cc1nnc(NC(=O)c2ccc(N3C(=O)CCC3=O)cc2)s1,[C][C][=N][N][=C][Branch2][Ring1][O][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][N][N][C][=Branch1][C][=O][C][C][C][Ring1][=Branch1][=O][C][=C][Ring1][=N][S][Ring2][Ring1][Branch1]
Cc1nn(C)c(C(=O)N[C@@H](C)CN2CCOCC2)c1Cl,[C][C][=N][N][Branch1][C][C][C][Branch2][Ring1][Ring1][C][=Branch1][C][=O][N][C@@H1][Branch1][C][C][C][N][C][C][O][C][C][Ring1][=Branch1][=C][Ring2][Ring1][C][Cl]
Cn1ccnc1C(=O)N1CCC(CC2CC2)(C(N)=O)CC1,[C][N][C][=C][N][=C][Ring1][Branch1][C][=Branch1][C][=O][N][C][C][C][Branch1][#Branch1][C][C][C][C][Ring1][Ring1][Branch1][=Branch1][C][Branch1][C][N][=O][C][C][Ring1][=N]
O=C(NC[C@H]1CCCO1)c1cnc2sc3c(n2c1=O)CCC3,[O][=C][Branch1][#Branch2][N][C][C@H1][C][C][C][O][Ring1][Branch1][C][=C][N][=C][S][C][=C][Branch1][Branch2][N][Ring1][Branch1][C][Ring1][=Branch2][=O][C][C][C][Ring1][Branch2]
Cc1cnn(Cn2ccc(C(=O)[O-])n2)c1,[C][C][C][=N][N][Branch1][S][C][N][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][=N][Ring1][Branch2][C][=Ring1][=C]
CCOCC(=O)N1CCc2c(c(CCNC(=O)c3ccccn3)nn2C)C1,[C][C][O][C][C][=Branch1][C][=O][N][C][C][C][=C][Branch2][Ring1][Branch2][C][Branch1][S][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=N][Ring1][=Branch1][=N][N][Ring1][S][C][C][Ring2][Ring1][Branch1]
O=C(CCCn1ncn2c(cc3occc32)c1=O)NCc1ccccn1,[O][=C][Branch2][Ring1][=Branch2][C][C][C][N][N][=C][N][C][=Branch1][O][=C][C][O][C][=C][C][=Ring1][Branch1][Ring1][Branch2][C][Ring1][N][=O][N][C][C][=C][C][=C][C][=N][Ring1][=Branch1]
O=C(NCCCN1CCCC1=O)c1cc2n(n1)C[C@@H](Oc1ccncc1)C2,[O][=C][Branch1][=N][N][C][C][C][N][C][C][C][C][Ring1][Branch1][=O][C][C][=C][N][Branch1][Ring2][N][=Ring1][Branch1][C][C@@H1][Branch1][#Branch2][O][C][=C][C][=N][C][=C][Ring1][=Branch1][C][Ring1][=N]
Cc1nn(C)cc1C(=O)N1C[C@@H](CO)[C@H](c2ccccn2)C1,[C][C][=N][N][Branch1][C][C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C@@H1][Branch1][Ring1][C][O][C@H1][Branch1][=Branch2][C][=C][C][=C][C][=N][Ring1][=Branch1][C][Ring1][=N]
Cc1cc(C)n(CCC(=O)N2CCC(CN3C[C@H](C(=O)N4CCCC4)CC3=O)CC2)n1,[C][C][C][=C][Branch1][C][C][N][Branch2][Ring2][=Branch2][C][C][C][=Branch1][C][=O][N][C][C][C][Branch2][Ring1][#Branch1][C][N][C][C@H1][Branch1][N][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][C][Ring1][N][=O][C][C][Ring2][Ring1][Ring2][N][=Ring2][Ring1][=C]
Cc1nn(C)c(C)c1C(=O)CC#N,[C][C][=N][N][Branch1][C][C][C][Branch1][C][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][C][#N]
NC(=O)c1ccccc1NC(=O)c1cnccn1,[N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][N][=C][C][=N][Ring1][=Branch1]
COc1cccc(NC(=O)c2ccc3c(SCC(=O)[O-])c4c(nc3c2)CCCC4)c1,[C][O][C][=C][C][=C][C][Branch2][Ring2][Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][Branch2][S][C][C][=Branch1][C][=O][O-1][=C][C][=Branch1][Branch2][=N][C][Ring1][O][=C][Ring1][#C][C][C][C][C][Ring1][=Branch2][=C][Ring2][Ring1][N]
NS(=O)(=O)c1ccc(CCNC(=O)[C@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)[O-])cc1,[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][#Branch2][C][C][N][C][=Branch1][C][=O][C@H1][C@H1][C][C][C@H1][Branch1][Ring2][C][Ring1][Branch1][C@@H1][Ring1][#Branch1][C][=Branch1][C][=O][O-1][C][=C][Ring2][Ring1][Branch1]
O=C(c1cc2ccccc2o1)c1cccs1,[O][=C][Branch1][=C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][=Branch2][C][=C][C][=C][S][Ring1][Branch1]
O=C(NCc1ccncc1)[C@H]1CCCN(c2ccc3nnnn3n2)C1,[O][=C][Branch1][O][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C@H1][C][C][C][N][Branch1][=C][C][C][=C][C][=N][N][=N][N][Ring1][Branch1][N][=Ring1][=Branch2][C][Ring1][#C]
CC(C)C(=O)Nn1ccc2c(cnc3ncnn32)c1=O,[C][C][Branch1][C][C][C][=Branch1][C][=O][N][N][C][=C][C][=C][Branch1][N][C][=N][C][=N][C][=N][N][Ring1][Branch1][Ring1][=Branch2][C][Ring1][=N][=O]
O=C([O-])CSc1ncnc2[nH]cnc12,[O][=C][Branch1][C][O-1][C][S][C][=N][C][=N][C][NH1][C][=N][C][Ring1][=Branch2][=Ring1][Branch1]
CCn1ccc(C(=O)N2CCC[C@@H](n3c(=O)n(C)c4cncnc43)C2)n1,[C][C][N][C][=C][C][Branch2][Ring2][Ring1][C][=Branch1][C][=O][N][C][C][C][C@@H1][Branch2][Ring1][Ring2][N][C][=Branch1][C][=O][N][Branch1][C][C][C][=C][N][=C][N][=C][Ring1][=Branch1][Ring1][O][C][Ring1][P][=N][Ring2][Ring1][Branch2]
O=C(CCc1nnc2ccccn2c1=O)NCc1ccncc1,[O][=C][Branch2][Ring1][C][C][C][C][=N][N][=C][C][=C][C][=C][N][Ring1][=Branch1][C][Ring1][#Branch2][=O][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1]
COCc1nnn2c1COC1(CCN(C(=O)CCc3c(C)nn(C)c3C)CC1)C2,[C][O][C][C][N][=N][N][C][=Ring1][Branch1][C][O][C][Branch2][Ring1][S][C][C][N][Branch2][Ring1][Branch1][C][=Branch1][C][=O][C][C][C][C][Branch1][C][C][=N][N][Branch1][C][C][C][=Ring1][#Branch1][C][C][C][Ring2][Ring1][C][C][Ring2][Ring1][#Branch1]
